33794 11
33894 12
33995 11
34095 11
34195 10
34295 10
34395 10
34495 8
34596 6
34696 5
34796 5
34896 4
34996 4
35096 3
35196 3
35297 3
35397 2
35497 3
35597 2
35697 1
35797 1
35898 1
35998 1
36098 2
36198 2
36298 1
36398 3
36498 5
36599 5
36699 6
36799 7
36899 7
36999 8
37099 7
37199 7
37300 8
37400 8
37500 9
37600 9
37700 8
37800 12
37900 12
38001 11
38101 9
38201 15
38301 15
38401 14
38501 15
38601 14
38702 13
38802 15
38902 13
39002 9
39102 9
39202 8
39302 6
39403 7
39503 7
39603 5
39703 5
39803 5
39903 5
40004 5
40104 2
40204 3
40304 3
40404 3
40504 1
40604 1
40704 1
40805 1
40905 0
41005 0
41105 0
41205 1
41305 1
41406 1
41506 1
41606 1
41706 1
41806 3
41906 6
42006 6
42107 6
42207 10
42307 15
42407 15
42507 14
42607 17
42707 16
42808 16
42908 17
43008 15
43108 12
43208 12
43308 10
43408 8
43509 9
43609 9
43709 6
43809 4
43909 4
44009 3
44110 3
44210 0
44310 0
44410 0
44510 0
44610 0
44710 0
44811 0
44911 0
45011 0
45111 0
45211 0
45311 0
45411 0
45511 0
45612 0
45712 0
45812 1
45912 3
46012 5
46112 5
46212 8
46313 13
46413 14
46513 13
46613 16
46713 16
46813 16
46913 16
47014 15
47114 12
47214 12
47314 11
47414 10
47514 9
47614 9
47715 6
47815 6
47915 6
48015 6
48115 5
48215 3
48315 2
48416 2
48516 1
48616 0
48716 0
48816 0
48916 0
49016 0
49117 0
49217 0
49317 0
49417 0
49517 0
49617 0
49717 0
49818 0
49918 1
50018 3
50118 3
50218 4
50318 10
50418 13
50519 13
50619 14
50719 15
50819 17
50919 17
51019 18
51120 13
51220 13
51320 14
51420 13
51520 11
51620 11
51720 11
51821 7
51921 6
52021 6
52121 4
52221 2
52321 1
52421 1
52522 1
52622 0
52722 0
52822 0
52922 0
53022 0
53122 0
53223 0
53323 0
53423 0
53523 0
53623 0
53723 0
53823 0
53923 0
54024 1
54124 1
54224 1
54324 4
54424 10
54524 11
54624 11
54725 14
54825 20
54925 20
55025 19
55125 16
55225 14
55326 14
55426 14
55526 11
55626 9
55726 9
55826 7
55926 5
56027 5
56127 4
56227 1
56327 0
56427 0
56527 0
56627 0
56728 0
56828 0
56928 0
57028 0
57128 0
57228 0
57328 0
57429 0
57529 0
57629 0
57729 0
57829 0
57929 0
58029 0
58130 1
58230 1
58330 3
58430 8
58530 11
58630 11
58730 14
58831 20
58931 20
59031 18
59131 18
59231 20
59331 19
59431 19
59532 11
59632 9
59732 9
59832 6
59932 1
60032 0
60132 0
60232 0
60333 0
60433 0
60533 0
60633 0
60733 0
60833 0
60933 0
61034 0
61134 0
61234 0
61334 0
61434 0
61534 0
61634 0
61735 0
61835 0
61935 0
62035 0
62135 1
62235 1
62336 3
62436 8
62536 11
62636 11
62736 14
62836 19
62936 22
63037 21
63137 21
63237 20
63337 19
63437 19
63537 14
63637 8
63738 7
63838 5
63938 2
64038 0
64138 0
64238 0
64338 0
64439 0
64539 0
64639 0
64739 0
64839 0
64939 0
65039 0
65139 0
65240 0
65340 0
65440 0
65540 0
65640 0
65740 0
65840 0
65941 0
66041 0
66141 1
66241 1
66341 2
66441 5
66541 10
66642 11
66742 13
66842 18
66942 22
67042 24
67142 23
67242 22
67343 19
67443 19
67543 15
67643 7
67743 7
67843 4
67943 2
68044 0
68144 0
68244 0
68344 0
68444 0
68544 0
68644 0
68745 0
68845 0
68945 0
69045 0
69145 0
69245 0
69345 0
69445 0
69546 0
69646 0
69746 0
69846 0
69946 0
70046 0
70147 0
70247 1
70347 1
70447 4
70547 9
70647 10
70747 11
70848 17
70948 22
71048 24
71148 26
71248 22
71348 20
71449 19
71549 15
71649 10
71749 5
71849 4
71949 1
72050 0
72150 0
72250 0
72350 0
72450 0
72550 0
72650 0
72751 0
72851 0
72951 0
73051 0
73151 0
73251 0
73351 0
73451 0
73552 0
73652 0
73752 0
73852 0
73952 0
74052 0
74152 0
74253 1
74353 1
74453 2
74553 7
74653 9
74753 11
74853 15
74954 21
75054 25
75154 24
75254 25
75354 21
75454 19
75554 17
75655 12
75755 6
75855 4
75955 0
76055 0
76155 0
76255 0
76355 0
76456 0
76556 0
76656 0
76756 0
76856 0
76956 0
77056 0
77157 0
77257 0
77357 0
77457 0
77557 0
77657 0
77757 0
77858 0
77958 0
78058 0
78158 0
78258 0
78358 1
78458 2
78559 6
78659 9
78759 11
78859 13
78959 20
79059 26
79159 25
79260 25
79360 21
79460 19
79560 19
79660 12
79760 7
79860 3
79961 0
80061 0
80161 0
80261 0
80361 0
80461 0
80561 0
80662 0
80762 0
80862 0
80962 0
81062 0
81162 0
81262 0
81363 0
81463 0
81563 0
81663 0
81763 0
81863 0
81963 0
82064 0
82164 0
82264 0
82364 1
82464 2
82564 5
82664 8
82764 11
82865 12
82965 19
83065 25
83165 27
83265 27
83365 23
83466 20
83566 19
83666 15
83766 8
83866 2
83966 1
84066 0
84166 0
84267 0
84367 0
84467 0
84567 0
84667 0
84767 0
84868 0
84968 0
85068 0
85168 0
85268 0
85368 0
85468 0
85568 0
85669 0
85769 0
85869 0
85969 0
86069 0
86169 0
86269 0
86370 1
86470 1
86570 4
86670 7
86770 10
86870 11
86970 18
87071 23
87171 28
87271 28
87371 24
87471 22
87571 19
87672 17
87772 10
87872 4
87972 0
88072 0
88172 0
88272 0
88372 0
88473 0
88573 0
88673 0
88773 0
88873 0
88973 0
89073 0
89173 0
89274 0
89374 0
89474 0
89574 0
89674 0
89774 0
89874 0
89975 0
90075 0
90175 0
90275 0
90375 1
90475 1
90575 2
90675 6
90776 9
90876 10
90976 14
91076 23
91176 26
91276 28
91377 25
91477 23
91577 20
91677 18
91777 11
91877 4
91977 1
92078 0
92178 0
92278 0
92378 0
92478 0
92578 0
92678 0
92778 0
92879 0
92979 0
93079 0
93179 0
93279 0
93379 0
93479 0
93580 0
93680 0
93780 0
93880 0
93980 0
94080 0
94180 0
94281 0
94381 0
94481 1
94581 2
94681 5
94781 8
94881 10
94982 12
95082 19
95182 24
95282 29
95382 26
95482 24
95582 21
95683 19
95783 14
95883 5
95983 1
96083 0
96183 0
96284 0
96384 0
96484 0
96584 0
96684 0
96784 0
96884 0
96984 0
97085 0
97185 0
97285 0
97385 0
97485 0
97585 0
97685 0
97786 0
97886 0
97986 0
98086 0
98186 0
98286 0
98386 0
98487 1
98587 2
98687 4
98787 6
98887 10
98987 11
99087 17
99188 26
99288 27
99388 27
99488 24
99588 21
99688 20
99789 15
99889 6
99989 3
100089 1
100189 0
100289 0
100389 0
100489 0
100590 0
100690 0
100790 0
100890 0
100990 0
101090 0
101190 0
101291 0
101391 0
101491 0
101591 0
101691 0
101791 0
101891 0
101992 0
102092 0
102192 0
102292 0
102392 0
102492 1
102592 2
102692 3
102793 6
102893 10
102993 11
103093 14
103193 24
103293 27
103393 28
103494 27
103594 24
103694 20
103794 18
103894 10
103994 3
104095 1
104195 0
104295 0
104395 0
104495 0
104595 0
104695 0
104796 0
104896 0
104996 0
105096 0
105196 0
105296 0
105396 0
105496 0
105597 0
105697 0
105797 0
105897 0
105997 0
106097 0
106197 0
106298 0
106398 0
106498 1
106598 1
106698 2
106798 5
106898 7
106998 10
107099 13
107199 21
107299 26
107399 27
107499 27
107599 24
107700 20
107800 19
107900 14
108000 5
108100 2
108200 0
108300 0
108401 0
108501 0
108601 0
108701 0
108801 0
108901 0
109002 0
109102 0
109202 0
109302 0
109402 0
109502 0
109602 0
109703 0
109803 0
109903 0
110003 0
110103 0
110203 0
110303 0
110403 0
110504 1
110604 1
110704 2
110804 4
110904 7
111004 10
111104 12
111205 17
111305 25
111405 27
111505 28
111605 24
111705 23
111806 20
111906 14
112006 9
112106 2
112206 0
112306 0
112406 0
112506 0
112607 0
112707 0
112807 0
112907 0
113007 0
113107 0
113208 0
113308 0
113408 0
113508 0
113608 0
113708 0
113808 0
113909 0
114009 0
114109 0
114209 0
114309 0
114409 0
114509 0
114610 1
114710 1
114810 2
114910 5
115010 8
115110 11
115210 15
115311 24
115411 27
115511 28
115611 26
115711 23
115811 20
115912 17
116012 10
116112 3
116212 0
116312 0
116412 0
116512 0
116613 0
116713 0
116813 0
116913 0
117013 0
117113 0
117213 0
117314 0
117414 0
117514 0
117614 0
117714 0
117814 0
117914 0
118014 0
118115 0
118215 0
118315 0
118415 0
118515 0
118615 1
118715 1
118815 2
118916 5
119016 6
119116 11
119216 13
119316 22
119417 26
119517 29
119617 26
119717 24
119817 20
119917 19
120017 10
120118 3
120218 1
120318 0
120418 0
120518 0
120618 0
120718 0
120819 0
120919 0
121019 0
121119 0
121219 0
121319 0
121420 0
121520 0
121620 0
121720 0
121820 0
121920 0
122020 0
122120 0
122221 0
122321 0
122421 0
122521 0
122621 0
122721 1
122821 2
122922 5
123022 6
123122 10
123222 11
123322 20
123422 25
123522 29
123623 26
123723 24
123823 23
123923 19
124023 13
124123 6
124224 1
124324 0
124424 0
124524 0
124624 0
124724 0
124824 0
124924 0
125025 0
125125 0
125225 0
125325 0
125425 0
125525 0
125625 0
125726 0
125826 0
125926 0
126026 0
126126 0
126226 0
126326 0
126427 0
126527 0
126627 0
126727 1
126827 1
126927 3
127027 6
127128 9
127228 11
127328 19
127428 24
127528 28
127628 28
127728 24
127829 24
127929 19
128029 14
128129 9
128229 2
128329 0
128429 0
128530 0
128630 0
128730 0
128830 0
128930 0
129030 0
129130 0
129230 0
129331 0
129431 0
129531 0
129631 0
129731 0
129831 0
129931 0
130032 0
130132 0
130232 0
130332 0
130432 0
130532 0
130632 0
130733 1
130833 1
130933 2
131033 6
131133 8
131233 11
131333 16
131434 23
131534 28
131634 29
131734 26
131834 24
131934 20
132034 19
132135 8
132235 3
132335 0
132435 0
132535 0
132635 0
132735 0
132836 0
132936 0
133036 0
133136 0
133236 0
133336 0
133437 0
133537 0
133637 0
133737 0
133837 0
133937 0
134037 0
134137 0
134238 0
134338 0
134438 0
134538 0
134638 0
134738 0
134838 1
134938 1
135039 5
135139 6
135239 9
135339 14
135439 21
135539 28
135640 29
135740 28
135840 24
135940 22
136040 19
136140 13
136241 5
136341 0
136441 0
136541 0
136641 0
136741 0
136841 0
136941 0
137042 0
137142 0
137242 0
137342 0
137442 0
137542 0
137642 0
137743 0
137843 0
137943 0
138043 0
138143 0
138243 0
138343 0
138444 0
138544 0
138644 0
138744 0
138844 1
138944 1
139044 4
139145 6
139245 8
139345 14
139445 20
139545 28
139645 29
139746 28
139846 25
139946 23
140046 20
140146 15
140246 9
140347 1
140447 0
140547 0
140647 0
140747 0
140847 0
140947 0
141048 0
141148 0
141248 0
141348 0
141448 0
141548 0
141648 0
141749 0
141849 0
141949 0
142049 0
142149 0
142249 0
142349 0
142450 0
142550 0
142650 0
142750 0
142850 1
142950 1
143050 2
143151 5
143251 7
143351 12
143451 17
143551 24
143651 28
143751 29
143852 25
143952 23
144052 20
144152 16
144252 9
144352 2
144452 0
144553 0
144653 0
144753 0
144853 0
144953 0
145053 0
145153 0
145254 0
145354 0
145454 0
145554 0
145654 0
145754 0
145854 0
145955 0
146055 0
146155 0
146255 0
146355 0
146455 0
146555 0
146656 0
146756 0
146856 0
146956 1
147056 1
147156 5
147256 7
147356 10
147457 15
147557 22
147657 28
147757 29
147857 28
147957 25
148058 22
148158 18
148258 12
148358 5
148458 0
148558 0
148658 0
148759 0
148859 0
148959 0
149059 0
149159 0
149259 0
149359 0
149460 0
149560 0
149660 0
149760 0
149860 0
149960 0
150060 0
150160 0
150261 0
150361 0
150461 0
150561 0
150661 0
150761 0
150861 0
150962 1
151062 1
151162 4
151262 5
151362 9
151462 12
151563 19
151663 26
151763 29
151863 29
151963 25
152063 22
152163 18
152264 14
152364 8
152464 0
152564 0
152664 0
152764 0
152864 0
152965 0
153065 0
153165 0
153265 0
153365 0
153465 0
153565 0
153666 0
153766 0
153866 0
153966 0
154066 0
154166 0
154266 0
154367 0
154467 0
154567 0
154667 0
154767 0
154867 0
154967 1
155068 1
155168 1
155268 5
155368 9
155468 12
155568 18
155668 25
155769 29
155869 29
155969 25
156069 25
156169 21
156269 17
156370 9
156470 1
156570 0
156670 0
156770 0
156870 0
156970 0
157071 0
157171 0
157271 0
157371 0
157471 0
157571 0
157671 0
157772 0
157872 0
157972 0
158072 0
158172 0
158272 0
158372 0
158473 0
158573 0
158673 0
158773 0
158873 0
158973 1
159073 1
159174 1
159274 4
159374 5
159474 10
159574 15
159674 22
159774 28
159875 29
159975 28
160075 25
160175 22
160275 18
160375 11
160476 3
160576 0
160676 0
160776 0
160876 0
160976 0
161076 0
161177 0
161277 0
161377 0
161477 0
161577 0
161677 0
161777 0
161878 0
161978 0
162078 0
162178 0
162278 0
162378 0
162478 0
162578 0
162679 0
162779 0
162879 0
162979 0
163079 1
163179 1
163279 4
163380 5
163480 8
163580 14
163680 19
163780 26
163880 29
163980 28
164081 26
164181 24
164281 20
164381 15
164481 6
164581 1
164681 0
164782 0
164882 0
164982 0
165082 0
165182 0
165282 0
165383 0
165483 0
165583 0
165683 0
165783 0
165883 0
165983 0
166084 0
166184 0
166284 0
166384 0
166484 0
166584 0
166684 0
166784 0
166885 0
166985 0
167085 1
167185 1
167285 3
167385 5
167485 6
167586 9
167686 16
167786 25
167886 29
167986 29
168086 26
168187 24
168287 22
168387 16
168487 10
168587 1
168687 0
168787 0
168887 0
168988 0
169088 0
169188 0
169288 0
169388 0
169488 0
169588 0
169689 0
169789 0
169889 0
169989 0
170089 0
170189 0
170290 0
170390 0
170490 0
170590 0
170690 0
170790 0
170890 0
170991 0
171091 1
171191 1
171291 2
171391 4
171491 6
171591 8
171691 15
171792 23
171892 29
171992 29
172092 26
172192 24
172292 22
172393 19
172493 12
172593 2
172693 0
172793 0
172893 0
172993 0
173093 0
173194 0
173294 0
173394 0
173494 0
173594 0
173694 0
173794 0
173894 0
173995 0
174095 0
174195 0
174295 0
174395 0
174495 0
174595 0
174696 0
174796 0
174896 0
174996 0
175096 1
175196 1
175296 2
175397 4
175497 5
175597 8
175697 11
175797 21
175897 26
175997 29
176098 28
176198 26
176298 23
176398 19
176498 14
176598 4
176699 0
176799 0
176899 0
176999 0
177099 0
177199 0
177299 0
177399 0
177500 0
177600 0
177700 0
177800 0
177900 0
178000 0
178100 0
178201 0
178301 0
178401 0
178501 0
178601 0
178701 0
178801 0
178902 0
179002 0
179102 0
179202 1
179302 1
179402 4
179502 5
179603 8
179703 11
179803 17
179903 27
180003 29
180103 28
180204 26
180304 25
180404 22
180504 16
180604 8
180704 0
180804 0
180905 0
181005 0
181105 0
181205 0
181305 0
181405 0
181505 0
181606 0
181706 0
181806 0
181906 0
182006 0
182106 0
182206 0
182307 0
182407 0
182507 0
182607 0
182707 0
182807 0
182907 0
183008 0
183108 0
183208 1
183308 1
183408 3
183508 4
183608 8
183709 8
183809 16
183909 25
184009 29
184109 29
184209 27
184310 25
184410 22
184510 18
184610 10
184710 1
184810 0
184910 0
185011 0
185111 0
185211 0
185311 0
185411 0
185511 0
185611 0
185711 0
185812 0
185912 0
186012 0
186112 0
186212 0
186312 0
186412 0
186513 0
186613 0
186713 0
186813 0
186913 0
187013 0
187113 0
187214 1
187314 1
187414 1
187514 3
187614 6
187714 8
187814 13
187915 22
188015 28
188115 29
188215 27
188315 25
188415 22
188515 20
188616 12
188716 2
188816 0
188916 0
189016 0
189116 0
189216 0
189317 0
189417 0
189517 0
189617 0
189717 0
189817 0
189917 0
190018 0
190118 0
190218 0
190318 0
190418 0
190518 0
190618 0
190719 0
190819 0
190919 0
191019 0
191119 0
191219 1
191319 1
191420 1
191520 3
191620 5
191720 8
191820 13
191920 19
192020 27
192120 29
192221 29
192321 26
192421 23
192521 21
192621 15
192721 7
192822 1
192922 0
193022 0
193122 0
193222 0
193322 0
193422 0
193522 0
193623 0
193723 0
193823 0
193923 0
194023 0
194123 0
194223 0
194324 0
194424 0
194524 0
194624 0
194724 0
194824 0
194924 0
195025 0
195125 0
195225 0
195325 1
195425 1
195525 1
195625 5
195726 7
195826 10
195926 17
196026 24
196126 29
196226 29
196326 26
196427 24
196527 21
196627 17
196727 7
196827 1
196927 0
197027 0
197128 0
197228 0
197328 0
197428 0
197528 0
197628 0
197728 0
197829 0
197929 0
198029 0
198129 0
198229 0
198329 0
198429 0
198530 0
198630 0
198730 0
198830 0
198930 0
199030 0
199130 0
199231 0
199331 1
199431 1
199531 1
199631 4
199731 6
199832 10
199932 14
200032 24
200132 27
200232 29
200332 28
200432 25
200533 22
200633 19
200733 13
200833 4
200933 1
201033 1
201133 1
201234 1
201334 1
201434 0
201534 0
201634 0
201734 0
201835 0
201935 0
202035 0
202135 0
202235 0
202335 0
202435 0
202535 0
202636 0
202736 0
202836 0
202936 0
203036 0
203136 0
203236 0
203337 0
203437 0
203537 0
203637 0
203737 4
203837 8
203937 10
204038 20
204138 27
204238 29
204338 29
204438 26
204538 22
204639 22
204739 17
204839 6
204939 2
205039 1
205139 1
205239 1
205340 0
205440 0
205540 0
205640 0
205740 0
205840 0
205940 0
206040 0
206141 0
206241 0
206341 0
206441 0
206541 0
206641 0
206741 0
206842 0
206942 0
207042 0
207142 0
207242 0
207342 0
207442 0
207543 0
207643 0
207743 2
207843 7
207943 8
208043 14
208143 26
208244 29
208344 29
208444 28
208544 25
208644 23
208744 19
208845 11
208945 2
209045 1
209145 1
209245 0
209345 0
209445 0
209546 0
209646 0
209746 0
209846 0
209946 0
210046 0
210146 0
210247 0
210347 0
210447 0
210547 0
210647 0
210747 0
210847 0
210947 0
211048 0
211148 0
211248 0
211348 0
211448 0
211548 0
211648 0
211749 1
211849 5
211949 7
212049 13
212149 19
212249 28
212350 29
212450 29
212550 25
212650 23
212750 20
212850 14
212950 4
213051 2
213151 1
213251 1
213351 0
213451 0
213551 0
213652 0
213752 0
213852 0
213952 0
214052 0
214152 0
214252 0
214353 0
214453 0
214553 0
214653 0
214753 0
214853 0
214954 0
215054 0
215154 0
215254 0
215354 0
215454 0
215554 0
215655 0
215755 1
215855 4
215955 7
216055 10
216155 19
216255 25
216356 29
216456 29
216556 28
216656 23
216756 21
216856 16
216956 8
217057 2
217157 1
217257 1
217357 0
217457 0
217557 0
217658 0
217758 0
217858 0
217958 0
218058 0
218158 0
218258 0
218358 0
218459 0
218559 0
218659 0
218759 0
218859 0
218959 0
219059 0
219160 0
219260 0
219360 0
219460 0
219560 0
219660 0
219760 0
219861 1
219961 7
220061 9
220161 17
220261 21
220361 28
220461 29
220562 28
220662 25
220762 22
220862 18
220962 9
221062 2
221163 1
221263 1
221363 1
221463 0
221563 0
221663 0
221763 0
221863 0
221964 0
222064 0
222164 0
222264 0
222364 0
222464 0
222564 0
222665 0
222765 0
222865 0
222965 0
223065 0
223165 0
223265 0
223366 0
223466 0
223566 0
223666 0
223766 0
223866 0
223966 4
224067 8
224167 14
224267 20
224367 27
224467 29
224567 30
224668 27
224768 24
224868 20
224968 13
225068 3
225168 2
225268 0
225369 0
225469 0
225569 0
225669 0
225769 0
225869 0
225969 0
226070 0
226170 0
226270 0
226370 0
226470 0
226570 0
226670 0
226771 0
226871 0
226971 0
227071 0
227171 0
227271 0
227371 0
227472 0
227572 0
227672 0
227772 0
227872 0
227972 3
228072 7
228173 10
228273 17
228373 27
228473 28
228573 30
228673 29
228774 26
228874 22
228974 14
229074 4
229174 2
229274 1
229375 0
229475 0
229575 0
229675 0
229775 0
229875 0
229975 0
230075 0
230176 0
230276 0
230376 0
230476 0
230576 0
230676 0
230776 0
230877 0
230977 0
231077 0
231177 0
231277 0
231377 0
231477 0
231577 0
231678 0
231778 0
231878 0
231978 2
232078 7
232178 10
232278 16
232379 26
232479 28
232579 30
232679 30
232779 26
232880 22
232980 16
233080 11
233180 2
233280 2
233380 0
233480 0
233580 0
233681 0
233781 0
233881 0
233981 0
234081 0
234181 0
234281 0
234382 0
234482 0
234582 0
234682 0
234782 0
234882 0
234982 0
235082 0
235183 0
235283 0
235383 0
235483 0
235583 0
235683 0
235783 0
235884 0
235984 1
236084 5
236184 8
236284 13
236384 21
236485 28
236585 28
236685 30
236785 27
236885 22
236985 18
237085 13
237186 3
237286 2
237386 0
237486 0
237586 0
237686 0
237786 0
237886 0
237987 0
238087 0
238187 0
238287 0
238387 0
238487 0
238587 0
238688 0
238788 0
238888 0
238988 0
239088 0
239188 0
239288 0
239389 0
239489 0
239589 0
239689 0
239789 0
239889 0
239989 0
240090 4
240190 7
240290 11
240390 18
240490 26
240590 29
240690 30
240791 30
240891 23
240991 21
241091 15
241191 9
241291 1
241392 0
241492 0
241592 0
241692 0
241792 0
241892 0
241992 0
242093 0
242193 0
242293 0
242393 0
242493 0
242593 0
242693 0
242794 0
242894 0
242994 0
243094 0
243194 0
243294 0
243394 0
243495 0
243595 0
243695 0
243795 0
243895 0
243995 0
244095 1
244195 7
244296 9
244396 17
244496 24
244596 28
244696 30
244796 30
244897 24
244997 22
245097 18
245197 9
245297 2
245397 1
245497 0
245597 0
245698 0
245798 0
245898 0
245998 0
246098 0
246198 0
246299 0
246399 0
246499 0
246599 0
246699 0
246799 0
246899 0
247000 0
247100 0
247200 0
247300 0
247400 0
247500 0
247600 0
247701 0
247801 0
247901 0
248001 0
248101 0
248201 6
248301 8
248402 13
248502 19
248602 28
248702 29
248802 30
248902 25
249003 23
249103 18
249203 12
249303 3
249403 1
249503 0
249603 0
249704 0
249804 0
249904 0
250004 0
250104 0
250204 0
250304 0
250405 0
250505 0
250605 0
250705 0
250805 0
250905 0
251005 0
251105 0
251206 0
251306 0
251406 0
251506 0
251606 0
251706 0
251806 0
251907 0
252007 0
252107 0
252207 4
252307 7
252407 12
252508 19
252608 26
252708 29
252808 30
252908 28
